play_id,game_id,old_game_id,season_type,week,game_date,season,order_sequence,nfl_api_id,id
3470.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3470.0,10012004-0909-001f-19a6-c1679a205a38,00-0008241
3502.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3502.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3521.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3521.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
3546.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3546.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3578.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3578.0,10012004-0909-001f-19a6-c1679a205a38,00-0004304
3616.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3616.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3661.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3661.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3680.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3680.0,10012004-0909-001f-19a6-c1679a205a38,0
3705.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3705.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3726.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3726.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3747.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3747.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3766.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3766.0,10012004-0909-001f-19a6-c1679a205a38,00-0010346
3808.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3808.0,10012004-0909-001f-19a6-c1679a205a38,0
3828.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3828.0,10012004-0909-001f-19a6-c1679a205a38,00-0019596
3849.0,2004_01_IND_NE,2004090900,REG,1,2004-09-09,2004,3849.0,10012004-0909-001f-19a6-c1679a205a38,0
35.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,35.0,10012004-0919-08c5-265f-4dc1ce564e6d,0
57.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,57.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0022092
78.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,78.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0011024
99.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,99.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0022092
120.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,120.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0011024
141.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,141.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0022092
162.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,162.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0022092
183.0,2004_02_IND_TEN,2004091908,REG,2,2004-09-19,2004,183.0,10012004-0919-08c5-265f-4dc1ce564e6d,00-0007579
