vegas_wpa,vegas_home_wpa,vegas_wp,vegas_home_wp,result,total,spread_line,total_line
0.0,0.0,0.81958604,0.81958604,14,76,6.0,50.0
0.005297305,0.005297305,0.81958604,0.81958604,14,76,6.0,50.0
-0.008289039,0.008289039,0.17511664,0.82488334,14,76,6.0,50.0
0.017469913,-0.017469913,0.1668276,0.8331724,14,76,6.0,50.0
0.0020507574,-0.0020507574,0.18429752,0.8157025,14,76,6.0,50.0
0.0161269,-0.0161269,0.18634827,0.81365174,14,76,6.0,50.0
0.008282855,-0.008282855,0.20247518,0.7975248,14,76,6.0,50.0
-0.03443718,0.03443718,0.21075803,0.78924197,14,76,6.0,50.0
0.04871443,-0.04871443,0.17632085,0.82367915,14,76,6.0,50.0
0.0030546188,-0.0030546188,0.22503528,0.7749647,14,76,6.0,50.0
-0.007714525,0.007714525,0.2280899,0.7719101,14,76,6.0,50.0
0.089263596,-0.089263596,0.22037537,0.77962464,14,76,6.0,50.0
0.003066663,-0.003066663,0.30963898,0.690361,14,76,6.0,50.0
0.0,0.0,0.68729436,0.68729436,14,76,6.0,50.0
0.02366954,0.02366954,0.68729436,0.68729436,14,76,6.0,50.0
0.02600658,0.02600658,0.7109639,0.7109639,14,76,6.0,50.0
0.030786633,0.030786633,0.7369705,0.7369705,14,76,6.0,50.0
0.00018042326,0.00018042326,0.7677571,0.7677571,14,76,6.0,50.0
0.028282007,0.028282007,0.76793754,0.76793754,14,76,6.0,50.0
0.0065467143,0.0065467143,0.7962195,0.7962195,14,76,6.0,50.0
-0.0061327517,0.0061327517,0.19723374,0.80276626,14,76,6.0,50.0
0.09697488,-0.09697488,0.19110098,0.80889904,14,76,6.0,50.0
0.0029426839,-0.0029426839,0.28807586,0.71192414,14,76,6.0,50.0
0.0045046806,0.0045046806,0.70898145,0.70898145,14,76,6.0,50.0
