play_id,game_id,season_type,week,game_date,season,order_sequence,nfl_api_id,id
2930.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,2930.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
2955.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,2955.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
2980.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,2980.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3005.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3005.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0039890
3027.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3027.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3049.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3049.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3072.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3072.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3096.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3096.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3119.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3119.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3139.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3139.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3170.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3170.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3185.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3185.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3207.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3207.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3243.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3243.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3268.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3268.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3293.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3293.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0038555
3315.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3315.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3340.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3340.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3365.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3365.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0038555
3392.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3392.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3418.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3418.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3433.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3433.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3457.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3457.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3482.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3482.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3502.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3502.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3527.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3527.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3554.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3554.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3579.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3579.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0037120
3601.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3601.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3631.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3631.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3651.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3651.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3675.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3675.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3700.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3700.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0038555
3723.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3723.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3750.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3750.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3767.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3767.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3792.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3792.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
3851.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3851.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036984
3879.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3879.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3894.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3894.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
3911.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3911.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3940.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3940.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3963.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3963.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
3986.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,3986.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
4017.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4017.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
4041.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4041.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036984
4066.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4066.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
4092.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4092.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
4107.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4107.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
4124.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4124.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
4149.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4149.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0038555
4178.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4178.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
4203.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4203.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0036971
4233.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4233.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0038555
4257.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4257.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0038555
4288.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4288.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0035628
4317.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4317.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
4344.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4344.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
4361.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4361.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
4384.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4384.0,7d40c5da-1312-11ef-afd1-646009f18b2e,00-0026158
4404.0,2024_05_IND_JAX,REG,5,2024-10-06,2024,4404.0,7d40c5da-1312-11ef-afd1-646009f18b2e,0
40.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,40.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
57.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,57.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
80.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,80.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
105.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,105.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
127.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,127.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
157.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,157.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
179.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,179.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
201.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,201.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
236.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,236.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
259.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,259.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
287.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,287.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
320.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,320.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
335.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,335.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
352.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,352.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
396.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,396.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
421.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,421.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
446.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,446.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
484.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,484.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
513.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,513.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
548.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,548.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
573.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,573.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
595.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,595.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
628.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,628.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
643.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,643.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
667.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,667.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
692.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,692.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
715.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,715.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
740.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,740.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
766.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,766.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
795.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,795.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039032
817.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,817.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039032
839.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,839.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
864.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,864.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039032
886.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,886.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
913.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,913.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
935.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,935.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
955.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,955.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
979.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,979.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
1002.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1002.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
1036.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1036.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039032
1058.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1058.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039032
1080.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1080.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
1102.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1102.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
1124.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1124.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
1146.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1146.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
1169.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1169.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
1189.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1189.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
1235.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1235.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
1257.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1257.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
1279.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1279.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1304.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1304.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
1326.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1326.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1349.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1349.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1374.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1374.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
1392.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1392.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
1424.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1424.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
1454.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1454.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
1487.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1487.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
1510.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1510.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
1539.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1539.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
1563.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1563.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
1593.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1593.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
1619.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1619.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
1648.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1648.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
1670.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1670.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1708.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1708.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0037120
1730.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1730.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1773.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1773.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0037120
1800.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1800.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1823.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1823.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1857.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1857.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1882.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1882.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1905.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1905.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
1928.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1928.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
1948.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1948.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
1965.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,1965.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039032
2007.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2007.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
2024.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2024.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
2046.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2046.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
2079.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2079.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
2102.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2102.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
2127.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2127.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
2151.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2151.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
2179.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2179.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
2201.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2201.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0037594
2223.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2223.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
2245.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2245.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
2270.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2270.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0034837
2297.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2297.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
2319.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2319.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
2348.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2348.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
2389.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2389.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
2414.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2414.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
2439.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2439.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
2462.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2462.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
2477.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2477.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
2501.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2501.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0037120
2523.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2523.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2553.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2553.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2578.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2578.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2601.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2601.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2635.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2635.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2671.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2671.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2696.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2696.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
2718.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2718.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2741.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2741.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2771.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2771.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0037120
2793.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2793.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
2818.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2818.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0037120
2840.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2840.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
2862.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2862.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
2884.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2884.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
2904.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2904.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
2924.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2924.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
2948.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2948.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
2970.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2970.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
2992.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,2992.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
3019.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3019.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
3045.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3045.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0037120
3079.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3079.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3102.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3102.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3174.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3174.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3206.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3206.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0038997
3231.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3231.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3265.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3265.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3288.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3288.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3313.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3313.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3338.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3338.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
3360.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3360.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3382.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3382.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3408.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3408.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
3423.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3423.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
3447.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3447.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
3470.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3470.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
3493.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3493.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
3516.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3516.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
3542.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3542.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0037120
3571.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3571.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
3593.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3593.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0026158
3616.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3616.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,0
3647.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3647.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0035261
3676.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3676.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0039152
3713.0,2024_06_IND_TEN,REG,6,2024-10-13,2024,3713.0,7d40f1ee-1312-11ef-afd1-646009f18b2e,00-0036984
