drive,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
16.0,16.0,Field goal,2003-09-28T21:35:18Z,9.0,3:13,3.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,FIELD_GOAL,NO 10,IND 25,2238.0,2455.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
17.0,17.0,Touchdown,2003-09-28T21:43:13Z,7.0,3:33,3.0,0.0,1.0,3.0,3.0,-10.0,KICKOFF,TOUCHDOWN,IND 28,NO 32,2474.0,2663.0
18.0,18.0,Turnover,2003-09-28T21:53:28Z,2.0,0:39,0.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,INTERCEPTION,NO 20,NO 21,2679.0,2745.0
18.0,18.0,Turnover,2003-09-28T21:53:28Z,2.0,0:39,0.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,INTERCEPTION,NO 20,NO 21,2679.0,2745.0
18.0,18.0,Turnover,2003-09-28T21:53:28Z,2.0,0:39,0.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,INTERCEPTION,NO 20,NO 21,2679.0,2745.0
18.0,18.0,Turnover,2003-09-28T21:53:28Z,2.0,0:39,0.0,0.0,0.0,3.0,3.0,-5.0,KICKOFF,INTERCEPTION,NO 20,NO 21,2679.0,2745.0
19.0,19.0,Touchdown,2003-09-28T21:57:25Z,3.0,0:55,1.0,1.0,1.0,3.0,3.0,0.0,INTERCEPTION,TOUCHDOWN,NO 18,NO 11,2790.0,2864.0
19.0,19.0,Touchdown,2003-09-28T21:57:25Z,3.0,0:55,1.0,1.0,1.0,3.0,3.0,0.0,INTERCEPTION,TOUCHDOWN,NO 18,NO 11,2790.0,2864.0
19.0,19.0,Touchdown,2003-09-28T21:57:25Z,3.0,0:55,1.0,1.0,1.0,3.0,3.0,0.0,INTERCEPTION,TOUCHDOWN,NO 18,NO 11,2790.0,2864.0
19.0,19.0,Touchdown,2003-09-28T21:57:25Z,3.0,0:55,1.0,1.0,1.0,3.0,3.0,0.0,INTERCEPTION,TOUCHDOWN,NO 18,NO 11,2790.0,2864.0
20.0,20.0,Opp touchdown,2003-09-28T22:00:56Z,3.0,0:45,1.0,0.0,1.0,3.0,4.0,0.0,KICKOFF,FUMBLE,NO 11,NO 31,2880.0,2966.0
20.0,20.0,Opp touchdown,2003-09-28T22:00:56Z,3.0,0:45,1.0,0.0,1.0,3.0,4.0,0.0,KICKOFF,FUMBLE,NO 11,NO 31,2880.0,2966.0
20.0,20.0,Opp touchdown,2003-09-28T22:00:56Z,3.0,0:45,1.0,0.0,1.0,3.0,4.0,0.0,KICKOFF,FUMBLE,NO 11,NO 31,2880.0,2966.0
20.0,20.0,Opp touchdown,2003-09-28T22:00:56Z,3.0,0:45,1.0,0.0,1.0,3.0,4.0,0.0,KICKOFF,FUMBLE,NO 11,NO 31,2880.0,2966.0
20.0,20.0,Opp touchdown,2003-09-28T22:00:56Z,3.0,0:45,1.0,0.0,1.0,3.0,4.0,0.0,KICKOFF,FUMBLE,NO 11,NO 31,2880.0,2966.0
,20.0,Opp touchdown,,,,,,,,,,,,,,,
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
21.0,21.0,Touchdown,2003-09-28T22:07:46Z,9.0,4:48,4.0,1.0,1.0,4.0,4.0,-10.0,KICKOFF,TOUCHDOWN,NO 21,IND 11,3006.0,3277.0
22.0,22.0,Punt,2003-09-28T22:18:54Z,3.0,1:36,0.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,PUNT,NO 41,NO 45,3295.0,3385.0
22.0,22.0,Punt,2003-09-28T22:18:54Z,3.0,1:36,0.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,PUNT,NO 41,NO 45,3295.0,3385.0
22.0,22.0,Punt,2003-09-28T22:18:54Z,3.0,1:36,0.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,PUNT,NO 41,NO 45,3295.0,3385.0
22.0,22.0,Punt,2003-09-28T22:18:54Z,3.0,1:36,0.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,PUNT,NO 41,NO 45,3295.0,3385.0
22.0,22.0,Punt,2003-09-28T22:18:54Z,3.0,1:36,0.0,0.0,0.0,4.0,4.0,0.0,KICKOFF,PUNT,NO 41,NO 45,3295.0,3385.0
23.0,23.0,Punt,2003-09-28T22:25:38Z,4.0,1:53,1.0,0.0,0.0,4.0,4.0,0.0,PUNT,PUNT,NO 9,NO 24,3404.0,3504.0
23.0,23.0,Punt,2003-09-28T22:25:38Z,4.0,1:53,1.0,0.0,0.0,4.0,4.0,0.0,PUNT,PUNT,NO 9,NO 24,3404.0,3504.0
23.0,23.0,Punt,2003-09-28T22:25:38Z,4.0,1:53,1.0,0.0,0.0,4.0,4.0,0.0,PUNT,PUNT,NO 9,NO 24,3404.0,3504.0
23.0,23.0,Punt,2003-09-28T22:25:38Z,4.0,1:53,1.0,0.0,0.0,4.0,4.0,0.0,PUNT,PUNT,NO 9,NO 24,3404.0,3504.0
23.0,23.0,Punt,2003-09-28T22:25:38Z,4.0,1:53,1.0,0.0,0.0,4.0,4.0,0.0,PUNT,PUNT,NO 9,NO 24,3404.0,3504.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
24.0,24.0,End of half,2003-09-28T22:29:15Z,9.0,6:02,3.0,0.0,0.0,4.0,4.0,0.0,PUNT,END_GAME,IND 39,NO 23,3529.0,3739.0
1.0,1.0,Punt,2003-10-06T21:09:15Z,6.0,3:16,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,TB 29,TB 46,35.0,181.0
1.0,1.0,Punt,2003-10-06T21:09:15Z,6.0,3:16,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,TB 29,TB 46,35.0,181.0
1.0,1.0,Punt,2003-10-06T21:09:15Z,6.0,3:16,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,TB 29,TB 46,35.0,181.0
1.0,1.0,Punt,2003-10-06T21:09:15Z,6.0,3:16,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,TB 29,TB 46,35.0,181.0
1.0,1.0,Punt,2003-10-06T21:09:15Z,6.0,3:16,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,TB 29,TB 46,35.0,181.0
1.0,1.0,Punt,2003-10-06T21:09:15Z,6.0,3:16,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,TB 29,TB 46,35.0,181.0
1.0,1.0,Punt,2003-10-06T21:09:15Z,6.0,3:16,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,TB 29,TB 46,35.0,181.0
1.0,1.0,Punt,2003-10-06T21:09:15Z,6.0,3:16,1.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,PUNT,TB 29,TB 46,35.0,181.0
2.0,2.0,Punt,2003-10-06T21:16:47Z,3.0,1:38,0.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,IND 20,IND 25,198.0,259.0
2.0,2.0,Punt,2003-10-06T21:16:47Z,3.0,1:38,0.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,IND 20,IND 25,198.0,259.0
2.0,2.0,Punt,2003-10-06T21:16:47Z,3.0,1:38,0.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,IND 20,IND 25,198.0,259.0
2.0,2.0,Punt,2003-10-06T21:16:47Z,3.0,1:38,0.0,0.0,0.0,1.0,1.0,0.0,PUNT,PUNT,IND 20,IND 25,198.0,259.0
3.0,3.0,Touchdown,2003-10-06T21:21:16Z,1.0,0:14,1.0,0.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,TB 26,TB 26,284.0,301.0
3.0,3.0,Touchdown,2003-10-06T21:21:16Z,1.0,0:14,1.0,0.0,1.0,1.0,1.0,0.0,PUNT,TOUCHDOWN,TB 26,TB 26,284.0,301.0
4.0,4.0,Punt,2003-10-06T21:24:36Z,5.0,2:58,1.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,PUNT,IND 26,IND 45,317.0,495.0
4.0,4.0,Punt,2003-10-06T21:24:36Z,5.0,2:58,1.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,PUNT,IND 26,IND 45,317.0,495.0
4.0,4.0,Punt,2003-10-06T21:24:36Z,5.0,2:58,1.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,PUNT,IND 26,IND 45,317.0,495.0
4.0,4.0,Punt,2003-10-06T21:24:36Z,5.0,2:58,1.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,PUNT,IND 26,IND 45,317.0,495.0
4.0,4.0,Punt,2003-10-06T21:24:36Z,5.0,2:58,1.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,PUNT,IND 26,IND 45,317.0,495.0
4.0,4.0,Punt,2003-10-06T21:24:36Z,5.0,2:58,1.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,PUNT,IND 26,IND 45,317.0,495.0
4.0,4.0,Punt,2003-10-06T21:24:36Z,5.0,2:58,1.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,PUNT,IND 26,IND 45,317.0,495.0
4.0,4.0,Punt,2003-10-06T21:24:36Z,5.0,2:58,1.0,0.0,0.0,1.0,1.0,5.0,KICKOFF,PUNT,IND 26,IND 45,317.0,495.0
5.0,5.0,Touchdown,2003-10-06T21:35:06Z,3.0,1:59,1.0,0.0,1.0,1.0,1.0,-10.0,PUNT,INTERCEPTION,TB 20,TB 33,512.0,586.0
5.0,5.0,Touchdown,2003-10-06T21:35:06Z,3.0,1:59,1.0,0.0,1.0,1.0,1.0,-10.0,PUNT,INTERCEPTION,TB 20,TB 33,512.0,586.0
5.0,5.0,Touchdown,2003-10-06T21:35:06Z,3.0,1:59,1.0,0.0,1.0,1.0,1.0,-10.0,PUNT,INTERCEPTION,TB 20,TB 33,512.0,586.0
5.0,5.0,Touchdown,2003-10-06T21:35:06Z,3.0,1:59,1.0,0.0,1.0,1.0,1.0,-10.0,PUNT,INTERCEPTION,TB 20,TB 33,512.0,586.0
,5.0,Touchdown,,,,,,,,,,,,,,,
6.0,6.0,Punt,2003-10-06T21:40:07Z,4.0,3:18,1.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,IND 12,IND 36,633.0,773.0
6.0,6.0,Punt,2003-10-06T21:40:07Z,4.0,3:18,1.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,IND 12,IND 36,633.0,773.0
6.0,6.0,Punt,2003-10-06T21:40:07Z,4.0,3:18,1.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,IND 12,IND 36,633.0,773.0
6.0,6.0,Punt,2003-10-06T21:40:07Z,4.0,3:18,1.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,IND 12,IND 36,633.0,773.0
6.0,6.0,Punt,2003-10-06T21:40:07Z,4.0,3:18,1.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,IND 12,IND 36,633.0,773.0
6.0,6.0,Punt,2003-10-06T21:40:07Z,4.0,3:18,1.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,IND 12,IND 36,633.0,773.0
6.0,6.0,Punt,2003-10-06T21:40:07Z,4.0,3:18,1.0,0.0,0.0,1.0,1.0,-5.0,KICKOFF,PUNT,IND 12,IND 36,633.0,773.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
7.0,7.0,Touchdown,2003-10-06T21:45:53Z,11.0,6:21,5.0,1.0,1.0,1.0,2.0,0.0,PUNT,TOUCHDOWN,TB 29,IND 3,798.0,1077.0
8.0,8.0,Punt,2003-10-06T22:01:16Z,5.0,3:33,1.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,IND 15,IND 39,1093.0,1220.0
8.0,8.0,Punt,2003-10-06T22:01:16Z,5.0,3:33,1.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,IND 15,IND 39,1093.0,1220.0
8.0,8.0,Punt,2003-10-06T22:01:16Z,5.0,3:33,1.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,IND 15,IND 39,1093.0,1220.0
8.0,8.0,Punt,2003-10-06T22:01:16Z,5.0,3:33,1.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,IND 15,IND 39,1093.0,1220.0
8.0,8.0,Punt,2003-10-06T22:01:16Z,5.0,3:33,1.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,IND 15,IND 39,1093.0,1220.0
8.0,8.0,Punt,2003-10-06T22:01:16Z,5.0,3:33,1.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,IND 15,IND 39,1093.0,1220.0
8.0,8.0,Punt,2003-10-06T22:01:16Z,5.0,3:33,1.0,0.0,0.0,2.0,2.0,0.0,KICKOFF,PUNT,IND 15,IND 39,1093.0,1220.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
9.0,9.0,Punt,2003-10-06T22:07:58Z,10.0,5:13,3.0,0.0,0.0,2.0,2.0,-5.0,PUNT,PUNT,TB 14,TB 48,1239.0,1678.0
10.0,10.0,Punt,2003-10-06T22:29:09Z,5.0,1:05,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 1,IND 15,1697.0,1836.0
10.0,10.0,Punt,2003-10-06T22:29:09Z,5.0,1:05,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 1,IND 15,1697.0,1836.0
10.0,10.0,Punt,2003-10-06T22:29:09Z,5.0,1:05,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 1,IND 15,1697.0,1836.0
10.0,10.0,Punt,2003-10-06T22:29:09Z,5.0,1:05,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 1,IND 15,1697.0,1836.0
10.0,10.0,Punt,2003-10-06T22:29:09Z,5.0,1:05,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 1,IND 15,1697.0,1836.0
10.0,10.0,Punt,2003-10-06T22:29:09Z,5.0,1:05,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,PUNT,IND 1,IND 15,1697.0,1836.0
11.0,11.0,Missed field goal,,4.0,0:25,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,MISSED_FG,TB 43,IND 42,1861.0,1920.0
11.0,11.0,Missed field goal,,4.0,0:25,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,MISSED_FG,TB 43,IND 42,1861.0,1920.0
11.0,11.0,Missed field goal,,4.0,0:25,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,MISSED_FG,TB 43,IND 42,1861.0,1920.0
11.0,11.0,Missed field goal,,4.0,0:25,1.0,0.0,0.0,2.0,2.0,0.0,PUNT,MISSED_FG,TB 43,IND 42,1861.0,1920.0
12.0,12.0,Touchdown,2003-10-06T22:50:08Z,5.0,1:55,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,TOUCHDOWN,IND 27,TB 37,1956.0,2093.0
12.0,12.0,Touchdown,2003-10-06T22:50:08Z,5.0,1:55,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,TOUCHDOWN,IND 27,TB 37,1956.0,2093.0
12.0,12.0,Touchdown,2003-10-06T22:50:08Z,5.0,1:55,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,TOUCHDOWN,IND 27,TB 37,1956.0,2093.0
12.0,12.0,Touchdown,2003-10-06T22:50:08Z,5.0,1:55,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,TOUCHDOWN,IND 27,TB 37,1956.0,2093.0
12.0,12.0,Touchdown,2003-10-06T22:50:08Z,5.0,1:55,2.0,0.0,1.0,3.0,3.0,0.0,KICKOFF,TOUCHDOWN,IND 27,TB 37,1956.0,2093.0
