vegas_wpa,vegas_home_wpa,vegas_wp,vegas_home_wp,result,total,spread_line,total_line
-0.015114844,-0.015114844,0.6027606,0.6027606,26,40,2.5,44.0
0.09003502,0.09003502,0.58764577,0.58764577,26,40,2.5,44.0
0.009360999,0.009360999,0.6776808,0.6776808,26,40,2.5,44.0
-0.0,0.0,0.3129582,0.68704176,26,40,2.5,44.0
-0.0047684014,0.0047684014,0.3129582,0.68704176,26,40,2.5,44.0
0.06322718,-0.06322718,0.3081898,0.6918102,26,40,2.5,44.0
0.009535909,-0.009535909,0.371417,0.628583,26,40,2.5,44.0
-0.024152547,0.024152547,0.3809529,0.6190471,26,40,2.5,44.0
-0.027008325,0.027008325,0.35680035,0.6431997,26,40,2.5,44.0
-0.031683415,0.031683415,0.32979202,0.670208,26,40,2.5,44.0
0.032855004,-0.032855004,0.2981086,0.7018914,26,40,2.5,44.0
0.024338901,0.024338901,0.6690364,0.6690364,26,40,2.5,44.0
-0.013437867,-0.013437867,0.6933753,0.6933753,26,40,2.5,44.0
0.03236586,0.03236586,0.6799374,0.6799374,26,40,2.5,44.0
0.022096097,0.022096097,0.7123033,0.7123033,26,40,2.5,44.0
0.026348233,0.026348233,0.7343994,0.7343994,26,40,2.5,44.0
0.098522976,0.098522976,0.7607476,0.7607476,26,40,2.5,44.0
0.0050559225,0.0050559225,0.8592706,0.8592706,26,40,2.5,44.0
0.0057117045,-0.0057117045,0.1356735,0.8643265,26,40,2.5,44.0
-0.011298537,0.011298537,0.1413852,0.8586148,26,40,2.5,44.0
-0.0067316294,0.0067316294,0.13008666,0.86991334,26,40,2.5,44.0
0.004354924,-0.004354924,0.12335503,0.87664497,26,40,2.5,44.0
0.035312265,-0.035312265,0.12770995,0.87229,26,40,2.5,44.0
0.021951199,0.021951199,0.8369778,0.8369778,26,40,2.5,44.0
-0.005492449,-0.005492449,0.858929,0.858929,26,40,2.5,44.0
0.02035749,0.02035749,0.8534365,0.8534365,26,40,2.5,44.0
0.007865369,0.007865369,0.873794,0.873794,26,40,2.5,44.0
0.017664373,0.017664373,0.8816594,0.8816594,26,40,2.5,44.0
-0.005690217,-0.005690217,0.89932376,0.89932376,26,40,2.5,44.0
-0.02885884,-0.02885884,0.89363354,0.89363354,26,40,2.5,44.0
0.0014568865,0.0014568865,0.8647747,0.8647747,26,40,2.5,44.0
-0.02419509,0.02419509,0.13376841,0.86623156,26,40,2.5,44.0
